(1, 2.8118258238391734e-05, 0.9301112445535632, 2.8118258238391734e-05, 0.9301112445535632)
(1, 5.916710119549377e-05, 0.9301139600443099, 5.916710119549377e-05, 0.9301139600443099)
(1, 9.939770504958233e-05, 0.930119683993095, 9.939770504958233e-05, 0.930119683993095)
(1, 0.00016154409350879943, 0.9301286798287643, 0.00016154409350879943, 0.9301286798287643)
(1, 0.0002659772680610848, 0.9301410255157492, 0.0002659772680610848, 0.9301410255157492)
(1, 0.00044005669501774976, 0.9301567108670145, 0.00044005669501774976, 0.9301567108670145)
(1, 0.0007159543427432053, 0.9301756793724344, 0.0007159543427432053, 0.9301756793724344)
(1, 0.0011277280321000086, 0.9301978491463518, 0.0011277280321000086, 0.9301978491463518)
(1, 0.0017084409031935684, 0.9302231245229156, 0.0017084409031935684, 0.9302231245229156)
(1, 0.002487858254796821, 0.930251402913544, 0.002487858254796821, 0.930251402913544)
(1, 0.0034909351679025735, 0.9302825790583243, 0.0034909351679025735, 0.9302825790583243)
(1, 0.004737071115056881, 0.9303165477605045, 0.004737071115056881, 0.9303165477605045)
(1, 0.006239982227214147, 0.9303532057003768, 0.006239982227214147, 0.9303532057003768)
(1, 0.008008004839690441, 0.9303924526708238, 0.008008004839690441, 0.9303924526708238)
(1, 0.010044658744940748, 0.9304341924372026, 0.010044658744940748, 0.9304341924372026)
(1, 0.01234933525796995, 0.9304783333439268, 0.01234933525796995, 0.9304783333439268)
(1, 0.01491801530380741, 0.9305247887424984, 0.01491801530380741, 0.9305247887424984)
(1, 0.017743957400734003, 0.9305734772871168, 0.017743957400734003, 0.9305734772871168)
(1, 0.020818321808469476, 0.9306243231267907, 0.020818321808469476, 0.9306243231267907)
(1, 0.024130715499702828, 0.9306772560126825, 0.024130715499702828, 0.9306772560126825)
(1, 0.027669654478153605, 0.930732211333543, 0.027669654478153605, 0.930732211333543)
(1, 0.03142294701541261, 0.9307891300888478, 0.03142294701541261, 0.9307891300888478)
(1, 0.03537800511416493, 0.930847958807552, 0.03537800511416493, 0.930847958807552)
(1, 0.03952209309188942, 0.930908649419537, 0.03952209309188942, 0.930908649419537)
(1, 0.043842522453585574, 0.9309711590864111, 0.043842522453585574, 0.9309711590864111)
(1, 0.04832680175331663, 0.9310354499980791, 0.04832680175331663, 0.9310354499980791)
(1, 0.05296274930142938, 0.9311014891412706, 0.05296274930142938, 0.9311014891412706)
(1, 0.057738575585934857, 0.9311692480459436, 0.057738575585934857, 0.9311692480459436)
(1, 0.06264294127705439, 0.9312387025151306, 0.06264294127705439, 0.9312387025151306)
(1, 0.06766499574654261, 0.9313098323433732, 0.06766499574654261, 0.9313098323433732)
(1, 0.07279440019303655, 0.9313826210284059, 0.07279440019303655, 0.9313826210284059)
(1, 0.07802133873332381, 0.9314570554802417, 0.07802133873332381, 0.9314570554802417)
(1, 0.08333652019595736, 0.9315331257312649, 0.08333652019595736, 0.9315331257312649)
(1, 0.08873117283008017, 0.9316108246504166, 0.08873117283008017, 0.9316108246504166)
(1, 0.09419703370758463, 0.9316901476640436, 0.09419703370758463, 0.9316901476640436)
(1, 0.09972633423887922, 0.9317710924855007, 0.09972633423887922, 0.9317710924855007)
(1, 0.10531178293000051, 0.9318536588551573, 0.10531178293000051, 0.9318536588551573)
(1, 0.11094654627101223, 0.9319378482920612, 0.11094654627101223, 0.9319378482920612)
(1, 0.1166242284532485, 0.9320236638581638, 0.1166242284532485, 0.9320236638581638)
(1, 0.12233885045795706, 0.9321111099357032, 0.12233885045795706, 0.9321111099357032)
(1, 0.12808482893448506, 0.9322001920180829, 0.12808482893448506, 0.9322001920180829)
(1, 0.13385695518664661, 0.9322909165143639, 0.13385695518664661, 0.9322909165143639)
(1, 0.13965037450661408, 0.9323832905673057, 0.13965037450661408, 0.9323832905673057)
(1, 0.14546056603271465, 0.9324773218847454, 0.14546056603271465, 0.9324773218847454)
(1, 0.1512833232577288, 0.9325730185839849, 0.1512833232577288, 0.9325730185839849)
(1, 0.15711473527509534, 0.9326703890487681, 0.15711473527509534, 0.9326703890487681)
(1, 0.16295116881974203, 0.9327694417983599, 0.16295116881974203, 0.9327694417983599)
(1, 0.16878925113638388, 0.9328701853681888, 0.16878925113638388, 0.9328701853681888)
(1, 0.1746258536896952, 0.932972628201486, 0.1746258536896952, 0.932972628201486)
(1, 0.18045807671666525, 0.9330767785513321, 0.18045807671666525, 0.9330767785513321)
(1, 0.18628323461080026, 0.9331826443925131, 0.18628323461080026, 0.9331826443925131)
(1, 0.19209884211992506, 0.9332902333425923, 0.19209884211992506, 0.9332902333425923)
(1, 0.1979026013335915, 0.9333995525916097, 0.1979026013335915, 0.9333995525916097)
(1, 0.2036923894320594, 0.9335106088398327, 0.2036923894320594, 0.9335106088398327)
(1, 0.20946624716611123, 0.9336234082430045, 0.20946624716611123, 0.9336234082430045)
(1, 0.21522236803530037, 0.9337379563645511, 0.21522236803530037, 0.9337379563645511)
(1, 0.22095908813137816, 0.933854258134236, 0.22095908813137816, 0.933854258134236)
(1, 0.22667487661341382, 0.9339723178127715, 0.22667487661341382, 0.9339723178127715)
(1, 0.23236832678135944, 0.9340921389619258, 0.23236832678135944, 0.9340921389619258)
(1, 0.23803814771540657, 0.9342137244196839, 0.23803814771540657, 0.9342137244196839)
(1, 0.2436831564493342, 0.9343370762800531, 0.2436831564493342, 0.9343370762800531)
(1, 0.24930227064708785, 0.934462195877122, 0.24930227064708785, 0.934462195877122)
(1, 0.25489450175299877, 0.9345890837730116, 0.25489450175299877, 0.9345890837730116)
(1, 0.2604589485873023, 0.9347177397493782, 0.2604589485873023, 0.9347177397493782)
(1, 0.2659947913599143, 0.9348481628021494, 0.2659947913599143, 0.9348481628021494)
(1, 0.27150128607674207, 0.9349803511392002, 0.27150128607674207, 0.9349803511392002)
(1, 0.27697775931412466, 0.9351143021806934, 0.27697775931412466, 0.9351143021806934)
(1, 0.2824236033382985, 0.9352500125618277, 0.2824236033382985, 0.9352500125618277)
(1, 0.28783827154805547, 0.9353874781377602, 0.28783827154805547, 0.9353874781377602)
(1, 0.29322127421999683, 0.935526693990482, 0.29322127421999683, 0.935526693990482)
(1, 0.2985721745369778, 0.935667654437444, 0.2985721745369778, 0.935667654437444)
(1, 0.3038905848814815, 0.9358103530417481, 0.3038905848814815, 0.9358103530417481)
(1, 0.3091761633767556, 0.9359547826237283, 0.3091761633767556, 0.9359547826237283)
(1, 0.3144286106595887, 0.9361009352737651, 0.3144286106595887, 0.9361009352737651)
(1, 0.31964766686959434, 0.9362488023661844, 0.31964766686959434, 0.9362488023661844)
(1, 0.3248331088408102, 0.9363983745741071, 0.3248331088408102, 0.9363983745741071)
(1, 0.32998474748231105, 0.936549641885126, 0.32998474748231105, 0.936549641885126)
(1, 0.3351024253353738, 0.9367025936176935, 0.3351024253353738, 0.9367025936176935)
(1, 0.34018601429552464, 0.9368572184381201, 0.34018601429552464, 0.9368572184381201)
(1, 0.3452354134885471, 0.9370135043780838, 0.3452354134885471, 0.9370135043780838)
(1, 0.3502505472902312, 0.9371714388525653, 0.3502505472902312, 0.9371714388525653)
(1, 0.35523136348030493, 0.9373310086781275, 0.35523136348030493, 0.9373310086781275)
(1, 0.3601778315216096, 0.9374922000914686, 0.3601778315216096, 0.9374922000914686)
(1, 0.36508994095616387, 0.9376549987681789, 0.36508994095616387, 0.9376549987681789)
(1, 0.36996769991030665, 0.9378193898416429, 0.36996769991030665, 0.9378193898416429)
(1, 0.3748111337016219, 0.9379853579220316, 0.3748111337016219, 0.9379853579220316)
(1, 0.3796202835408277, 0.9381528871153331, 0.3796202835408277, 0.9381528871153331)
(1, 0.38439520532226285, 0.9383219610423779, 0.38439520532226285, 0.9383219610423779)
